C0,k_base,DOC,pH,Concentration,Critical_Distance
618.1469414225661,0.4630192852351842,8.796742228700902,7.442768910915809,6.935550440430984e-16,4.88485841950272
624.4370470620935,0.4296412593309761,9.283352654623302,8.227991386277179,1.112756665185834e-15,4.952542119604851
606.9249241074618,0.38948930751740085,10.155057112645173,7.796896465545153,2.0682652308591676e-14,5.300456741715232
645.2360689575661,0.4096262489914682,7.809477947610526,8.116231048728155,1.8474703771442784e-13,5.701203254973269
534.3504539572108,0.33238232810910634,9.589888484373104,8.35954331858497,4.866888665605007e-12,6.019695462213425
424.3851819920282,0.37308444330718316,8.790442806544224,7.788596182180359,8.466544909505775e-13,5.409278476378543
583.7339483928442,0.37923614416429735,9.61114900648899,8.102129091966274,8.539405761355228e-14,5.458830676423421
642.2168795684237,0.33381191100209817,7.6253130512168195,8.09032637523687,1.9417064759348408e-10,7.069992737540608
641.2704535119481,0.4124640690937073,10.03060498155486,8.215274425813249,1.313299469462688e-15,5.002111481218155
512.5259051809875,0.3023854698930506,8.607260027698866,8.320717252621494,3.984145311496131e-10,6.904933338499088
724.145304116566,0.5192910307531434,9.903954173915457,8.302348573178174,4.31760209393173e-20,4.0999626682597246
671.4022749247946,0.42876920841886407,9.750492164235816,7.623390819232802,1.6226690119569292e-15,5.079132130999406
532.6142313555961,0.3953393594252868,6.441384373569654,7.981566641082448,9.303080067587128e-12,6.138292409960441
578.908940064828,0.36623786255816854,5.990938787884474,7.9071386143691385,2.5794886090491585e-10,6.9839407869829255
521.7315572054817,0.3635426322522531,8.309772442351049,8.013799369671174,4.0395863080116086e-12,5.952829304578892
676.7995019969112,0.34062089097717124,9.031857185284641,8.484809961980488,5.8110115819367225e-12,6.373549629128736
470.71124537857287,0.3493444964967804,9.918153438833976,8.277219467398048,5.363617322930828e-13,5.471778078660664
561.3171579656957,0.4333725483902271,7.438006522449671,8.112787163904448,4.4744035356161213e-14,5.316596803386563
516.4863000317024,0.4406492973855441,6.593297570044349,7.707672293707056,2.7584784441698136e-13,5.485822437614226
736.1778935392836,0.3900631191189168,6.207737016121198,8.363778997717805,1.704970358895171e-11,6.708913057769812
496.4720253824797,0.4955023098366024,6.946570190494717,7.77242262703218,1.264586055317786e-15,4.713178747219405
469.05214636907476,0.42592460582868213,6.667295618857745,8.371389236066602,2.2615659787099927e-13,5.3333377861224
656.2213878510356,0.3925949080751113,8.993440662005579,7.976260778909852,1.0918725350206932e-13,5.639259754488446
495.4320121023138,0.36352337945844354,7.274466504677691,7.57848006944257,4.565336441991641e-11,6.357854064104404
562.0075206587167,0.3425570776416954,7.614908071647802,8.061895523772062,8.466525580456293e-11,6.677237175097883
628.280022422439,0.4676029502966662,6.397047636448681,8.220305207643653,2.390183987213438e-14,5.361621717520329
626.1612954309637,0.4186505904072064,6.91456315633936,8.299911505998283,3.7339532532996795e-13,5.777719193833659
586.8670664160243,0.47005601478901404,7.7780030514993905,8.059609243549657,1.030984830051122e-15,4.874923158074021
492.82801973970356,0.32572107749500645,8.929360844809175,7.768348012900912,5.978209605574607e-11,6.407761574706294
589.0223416846428,0.36969489898678226,7.00689997230219,7.672109058934909,4.570699137297752e-11,6.60825919082275
508.06458656307245,0.32939418252103025,7.528820214395295,8.163352784506717,2.3747673256959506e-10,6.765823687111962
510.8764940552179,0.4059829058046457,7.330682530508422,7.584946557974783,1.2541957711579446e-12,5.718326741515784
768.6792456818765,0.41653271760045685,8.414781348072388,7.460747332973342,1.1285194149064051e-13,5.8368315968668645
558.1177644105976,0.45705618257289815,7.409908282301977,8.132489023989699,6.017805700485565e-15,5.037043574061319
466.007354410796,0.3670762604391008,6.207708753322407,7.455870000844634,2.456349584138472e-10,6.641768384103893
517.5054169011794,0.31747259544253337,7.616882280640041,8.267694412308451,5.111888433764315e-10,6.982264996961359
592.8436250770303,0.3868464631629043,8.766140541642072,7.526745901314733,5.500597364024769e-13,5.772526719980362
699.3105995010692,0.4372986772989543,7.533227481467314,7.958875662468989,4.30557575677993e-14,5.574251659117253
431.3707930371752,0.4017463736731437,7.370747917890733,7.893715438575909,8.448908354741066e-13,5.430441914359854
622.9567436733181,0.4532122054446507,10.09449199986576,8.238959933418732,1.8771388645014154e-17,4.500371035765687
559.4071497573907,0.28202810491800556,7.476428301454587,8.000331898634371,2.0218800468140766e-08,8.189551802253192
719.7261878782089,0.4387893048560129,7.89958687641721,8.284205274429292,9.641808371882896e-15,5.3924609054047705
623.2585520494089,0.3773149702966289,8.652628972972956,7.924625599247799,8.69750562203817e-13,5.914538514256995
610.5222857117243,0.32282358697725827,8.32345326337803,7.546254243720324,3.3540327570374744e-10,7.129917959867293
536.5721643434488,0.408400988504838,7.750439796302002,8.448534967915801,1.0675362341745064e-13,5.3887497001841185
581.8694061272334,0.3635469583050725,7.708140137271358,8.223427869612554,9.465164203901981e-12,6.263822385954946
584.5728608422626,0.3722174926086326,7.87344739350957,8.439136805785392,2.313529716645475e-12,6.003834467151284
801.9692068302268,0.4851938432789013,7.436468421263673,7.711214590370561,1.6997914000782356e-15,5.281080474478187
564.9900739496753,0.3999060888950297,8.046186222320904,7.961890252341963,3.1016479452034184e-13,5.6178373153063506
616.921600548488,0.3556481273573618,7.792335993823339,8.166586218692288,1.8830997882398045e-11,6.48448844202635
546.9561002968242,0.44920837901364996,9.278011359567957,7.994040925350569,2.4964341539684957e-16,4.6359524023298455
625.2214147443274,0.4257622795123259,9.038297075663623,8.342577893833717,2.1478228316522303e-15,5.034939828032286
560.4327715357548,0.47135351589600316,6.765819038310393,7.52608246476224,2.4267247818741606e-14,5.228394632871848
609.3179890061648,0.49558166776872464,9.033238201216562,8.408427849010796,2.487323500347635e-18,4.285173198150148
516.3797532482537,0.3297875728124071,10.053054159660675,8.267028060981122,3.2948593765886185e-12,5.901821376962343
579.0918977274966,0.38269124427834345,5.661528016366716,7.523822564383212,2.257552566422883e-10,6.951832338945276
730.7515458789135,0.405038030266927,9.218065436237472,8.098077926595,1.96750189939383e-14,5.511041861393891
557.0453537380808,0.35457029569376164,7.092701287779358,8.162547813509732,6.366602547780378e-11,6.600472594999657
557.8442713024306,0.3349016937611675,10.582009208615975,7.895644085725014,1.650789653748611e-12,5.8817107438876475
561.2353393442095,0.3678041700293616,8.311495063088541,7.489002533517407,6.728208737676181e-12,6.1478640867097445
571.043716521163,0.39831221423989127,6.4890702810276295,8.20176083627456,5.063181623652588e-12,6.117324153958325
597.3328062245645,0.46882971963445075,7.95177636862789,7.422796668471518,2.7191156787282054e-15,5.013294479545795
685.9087671272569,0.3170186957144383,8.045717609994663,8.32876764644424,3.304433740813449e-10,7.302164203977498
617.5947557929691,0.4178796927637949,8.962757301210807,8.217211302314924,6.66091818284064e-15,5.166675271373222
558.80825384691,0.4004913915495396,7.107368258511252,7.769620695900331,2.4768912886983802e-12,5.956224907179934
666.1370331857158,0.2531269829819683,6.838360610937397,7.611181762286129,9.162923125693823e-07,10.078040553699164
586.4927447504734,0.44498404094773525,6.396679629490863,8.053542516634407,1.8646030433679367e-13,5.584179581387043
557.0584839864835,0.386381675218069,6.963244500884463,8.133670400404402,5.8809463207390386e-12,6.111973561412328
552.6988922047304,0.36417783446733276,9.42764193389654,7.502031849564582,1.2860083392104178e-12,5.825987736792267
552.5860774610613,0.3903437374406439,8.910462085106762,7.777972871491426,1.8706991082942053e-13,5.510438907630733
631.1965522404267,0.3948765314442043,7.838990354623908,8.355922564244565,4.104742897898265e-13,5.8034904990983085
643.3736306987294,0.41954400543407694,8.424829157176369,7.329508340191838,8.932571820827601e-14,5.584229039635457
551.325503010812,0.3212204153123449,8.413931471321536,7.496630486589017,3.2425440621989244e-10,6.966103152106837
509.7377141866159,0.3809374671571601,7.8083980102741695,7.336895718320694,6.1084142246708114e-12,5.99766573602919
780.336117910216,0.3533981085535025,7.353406174921864,8.462230229504195,3.9854663112806104e-11,6.97744042442147
653.6931321852634,0.3858196433767423,10.363629807548675,8.337574473618403,7.802421100396455e-15,5.253005493269093
602.8684254923003,0.42062095442283287,8.680999957656814,8.160682465488073,1.0052408021068257e-14,5.193708970327188
493.9592235013657,0.3450713434391974,11.103031412083986,8.221959488710315,1.2523704457109794e-13,5.309916103330633
528.6544449301954,0.2841591074004083,7.453991375272438,7.779027122179702,2.1282761621084823e-08,8.108331184188737
459.1014370425481,0.4346457700731547,8.994489171909851,7.75786632728596,2.3764602517826063e-15,4.698843609162045
683.041451483209,0.28604144269565335,7.415378067840192,7.795077072400509,2.429401270397693e-08,8.599050333856882
808.2306585336789,0.494022578346982,9.124402579733,7.9292751843140525,9.139274840721757e-18,4.687782909175158
545.1336704696868,0.4410865042675513,8.773457694502428,7.539805960995339,3.792126146948266e-15,4.951375792310498
504.7082949258729,0.4255793520773978,7.969760056490385,8.156191439353275,2.3835549570121656e-14,5.101166210391167
649.0114066124064,0.35886642168720906,9.042877420315506,7.418869821503097,5.417148445526525e-12,6.303328310219344
565.1010222705504,0.3213356603054035,8.431699516403473,7.670428218313333,2.530614812720062e-10,6.942721977079925
654.4734517506035,0.3329763635333749,8.249474557020443,8.37445008659951,5.045967219324122e-11,6.781333951034082
646.48681071243,0.4343681118088475,5.502406331486476,8.048234816285722,3.2463728180358566e-12,6.2001299828961525
611.3520917692412,0.3820431788538488,8.406251236227716,8.47147327514807,3.453692754295533e-13,5.734732492998693
690.3320823053222,0.4532357136011431,9.031604951105608,7.644413132426538,7.529726753989672e-16,5.01504173043103
651.1435471477448,0.441288793218054,7.266201042984405,7.986873864586059,4.811420451271563e-14,5.505566365261574
440.23731268098646,0.4682858666070127,9.010460898637398,8.152403466790815,4.3929415817753756e-17,4.226793716727158
686.0595405312156,0.2643633264891648,7.590090759492256,8.208854157569148,7.647538997622964e-08,9.037296343040879
523.7045849999673,0.48117617468141394,8.0619114049518,8.193438571336324,1.354598203773236e-16,4.523685689572301
590.4910486305652,0.38872583929204657,8.816911659076789,7.711152539855549,3.0933473716790487e-13,5.6730948800648555
461.64907065792755,0.40545386320885546,6.09701542590763,8.166843631779864,5.299053898363954e-12,5.835266164287891
607.687492425142,0.3232469076165041,8.734223521525708,7.675022695111756,1.4277576129141712e-10,6.913652032937704
468.77138890554136,0.4225706655505415,7.370021990380056,7.352166467779905,3.956589499939344e-13,5.418514001616363
624.8109191588218,0.4389958328455246,9.761365258857635,8.037135563914013,2.4209839271799947e-16,4.7749982278291
551.9922692416943,0.37604669691362874,7.423292335211993,7.416605700101578,1.7603543285875425e-11,6.314702333286146
572.4442878317698,0.42700770131793353,8.242040522307773,7.5147274615434325,4.337321243521831e-14,5.335769629770731
558.7324323666979,0.39626503850514005,9.395225150525453,8.046720079326104,2.6784813855240097e-14,5.238508348202136
569.8359614896137,0.31342542428023645,7.084228272942115,7.999925092684954,2.5819790504507906e-09,7.573845575713345
597.4818316715316,0.30908020579672735,7.603344375748585,8.353194817193462,1.1162716033991041e-09,7.413096632382877
668.4019775732287,0.2733651238341519,9.480759493635093,7.364810542383411,7.625540053710485e-09,8.168003616812017
728.2637939121169,0.33592036184468904,7.535113805035194,7.3846801245385025,5.58549249306396e-10,7.531275246237693
652.5201174952404,0.28937225428891405,6.534080752783051,7.4666666690850505,8.621646050150246e-08,8.994669193519927
717.6198834171756,0.3995237405259231,9.246796689004574,8.311471043478521,2.061454121217648e-14,5.4966106264984225
616.376181450561,0.37476130238570426,7.558291925351743,7.910498950742555,8.133779466359417e-12,6.312952919321726
695.3645128776121,0.36133235658767965,5.984179999572597,7.926844639060543,4.4673856231901475e-10,7.401420918446247
542.9580809280632,0.35840347918696774,6.197118290102757,7.551649573881434,5.009701191985657e-10,7.051708447614751
614.1709949212508,0.32120267334830155,7.735380829297263,8.347341189469793,3.249917922689242e-10,7.131000915807214
632.4522567930105,0.3720303355943858,7.062065091437839,7.994677953039178,2.2753787895326987e-11,6.559077112422226
585.6737925509224,0.4262093849068671,7.181296542172808,8.038179357570868,1.6796687902243528e-13,5.56614716905719
590.5497889046987,0.46706169595574565,7.684907895473852,7.984428806814215,1.9309397307371122e-15,4.9579114992308835
508.85549404985676,0.38379615121241434,8.966844462623397,8.337285439741374,1.0644808842005416e-13,5.322786409094392
645.69003667674,0.3828475385499545,7.348705956862948,7.562267980826879,1.0795614509690254e-11,6.433281251420741
693.5975917648208,0.3942119406779055,8.886485260903218,7.526331212355239,2.657227581055356e-13,5.849771857803009
701.6676815995721,0.43309854846444856,9.462077755796296,7.5224160767613535,2.487459473487456e-15,5.182424240279669
443.81985766463845,0.3569169657808171,8.65803714022136,7.787569269401635,4.830151781823865e-12,5.764348194677943
532.6638399051475,0.35875700854303405,9.391628699959222,8.246221833264878,6.442579805300775e-13,5.66126625251767
585.8510032546147,0.3487446815046682,8.59741796835418,7.406575401294836,2.5954633579389862e-11,6.479017914740814
610.0541471607872,0.3430454294877412,9.029131903376424,7.64408741604944,1.556118052949447e-11,6.42941214717891
606.1085127080421,0.47444085576327943,10.932898044285285,7.913066477102049,6.785512489719314e-19,4.16478109329553
697.200956330811,0.3750243664959677,7.12658808117882,7.784529546772229,2.3874796315511637e-11,6.70581275719243
631.6217060625131,0.4605836911210921,8.991249080859108,7.721963172625642,3.293758069661689e-16,4.821564229240421
472.852809217691,0.3919242652862881,6.941343508550343,8.028266517919834,3.881370776521961e-12,5.811904016848981
749.77105499862,0.4044138566421557,9.021516940044615,8.154791500791942,2.845544057218896e-14,5.595057101209248
512.425568387257,0.5496893269202113,9.070026224799154,7.463602733021306,1.1706326690577243e-19,3.863472240816973
564.085332976252,0.3474682411621814,7.907797933871906,8.489586953803215,1.764515923927287e-11,6.345627335994406
595.4691259834877,0.38524187449692215,7.8454231170870585,7.49984434016966,3.6090703104674854e-12,6.110206301693415
635.820524241479,0.3970391850256014,8.728811538961288,8.24079630586985,7.289583923664664e-14,5.539015224541092
626.1956200265246,0.2711791642687633,7.202351794702709,8.357291409997472,5.47941594765038e-08,8.745713701692253
829.8845194974806,0.3516515282908296,7.624005576969744,8.408592899220807,3.330624572131554e-11,7.0227010476296
697.4521018449377,0.4103607525921141,8.738025148290646,8.204531686172846,2.4512435592625616e-14,5.488251635213023
647.0362371336389,0.3976354738066419,7.702711217453179,7.468342914494687,1.884673601767902e-12,6.100507806228183
673.7591693216677,0.2600686307962846,7.685135945746561,7.902710015551912,1.3513356320522941e-07,9.234511963630247
593.7246723380359,0.4426760666422714,8.592926561172433,8.101842741626118,1.7775839643993515e-15,4.953728813423356
525.6863062018064,0.4078114669401958,8.20884883976416,8.256810331064319,6.159857179243657e-14,5.283044632431618
597.2112349005022,0.35747286866576033,6.080029227607657,7.943050629522366,4.288458136062201e-10,7.158787343973708
517.2337497165641,0.4575524636864572,7.8207638659039524,8.16912244623522,1.976071242280341e-15,4.811894293085937
575.8841503439851,0.3765653486889734,8.65178223558771,7.3500193223827335,2.1778023911284855e-12,5.973064761760876
558.8708114631324,0.3447458790573733,8.445003348598656,7.821831243767525,2.4667312166851748e-11,6.401574899041806
522.5657074996622,0.34784674216878025,7.25963577621342,8.250069319308503,6.952797867611655e-11,6.526548808271878
491.2039785822157,0.44089783866297216,7.841496606590598,7.448833359668291,2.902677083861008e-14,5.095477502706103
643.2016240183489,0.35790377087339253,8.776833557828644,7.424212682838378,9.12600732730958e-12,6.3941080058969995
607.42827335649,0.6067568875056115,8.300870473609928,8.08702744894985,1.4417562920159764e-21,3.6954451549831413
616.9964946917584,0.34912954307143,8.833575367772895,7.433653894353457,1.7171811672012515e-11,6.465495630247561
471.7799709892333,0.4339781493221079,6.755232597563294,7.665921416993242,3.2825619980139046e-13,5.397691353915221
661.0098481774352,0.4711619049567175,9.342864339105162,7.611556760203221,7.446534206134883e-17,4.704342300786044
678.7595097396262,0.39534224810452456,9.797048655757852,7.861364479376272,2.3032714125766473e-14,5.4473526950996884
612.0752536855389,0.307699899134772,8.808896921297105,7.34140356320392,8.083120485066885e-10,7.363183246699035
639.8377026364292,0.41214273517093647,7.16327243886629,7.309378770707427,2.035768450383449e-12,6.099888506645923
670.8349426634588,0.41319927622500047,8.19466554626266,7.724079959320363,1.291620053803237e-13,5.692441707603821
516.9373476119052,0.4336740267635915,8.477203640567794,8.07482168438559,4.736500467754008e-15,4.918456824614141
521.0791747127215,0.4520047088787267,9.21958654927609,7.872945742064512,2.6671336354354123e-16,4.591028841724839
561.9713659127809,0.4137145830889774,8.026588562159144,7.680401949410662,1.558462835240655e-13,5.503264566872248
580.1060560655095,0.4268550419675502,9.082343108014456,8.303130359769632,1.7718123895268705e-15,4.927410976486499
650.1764511728835,0.47343182700177877,7.326071489174399,7.395878966368373,8.569343820224174e-15,5.2594666374034125
575.0256610376814,0.43173991031627423,9.019890996537542,8.369030868063065,1.1074717552145823e-15,4.86092649584148
490.6004378888156,0.37141215480499773,9.16294111603389,7.877631423808451,5.0352991542544e-13,5.515158555579445
596.7183036168152,0.3707412741676493,9.780618107144669,8.120654217011666,1.405130192942676e-13,5.561610536259668
423.8194251203016,0.4181976898574076,8.028623172425197,8.277463488424134,2.7256180901556513e-14,4.9091596417312084
579.051610868022,0.4501691374764803,10.23963832808532,8.429946379476497,1.1141009705942854e-17,4.375403009520213
580.22917682442,0.43412524065995917,8.265566916755926,8.221227263464925,6.046740957813908e-15,5.082337524528584
614.3404222691314,0.3640994740419038,6.3853973397891455,7.745297786119982,2.0168132280611767e-10,7.013051039044452
704.6217069295037,0.3812773671965173,8.472662512284858,7.897529780484687,1.0024538701878348e-12,6.097335275249572
574.6881857516929,0.39697788534735823,9.184516344115844,7.588293641131865,8.767447657268538e-14,5.443680138299447
584.9079014584084,0.5126146929295645,8.151914072833513,8.25795535647989,6.357382029778524e-18,4.331991392161441
512.7962110045689,0.4129919160733463,6.932607558212166,8.377951097648026,4.1388304137131016e-13,5.540683978109309
596.4249366866652,0.4818439260960331,10.004376002398498,8.467513090005514,7.563190089990121e-19,4.158830710231237
638.6505575310119,0.3719404712544316,6.653683264542294,7.420679349099899,1.1052941128099143e-10,6.926291020083448
582.2462999665337,0.3513514218534639,5.942791550141361,7.495196681220954,1.5255309869776047e-09,7.458673476481642
551.2293669768311,0.5226441903496132,7.065283842253709,7.714556557394662,1.275491028554241e-16,4.571628564762521
557.9310743417923,0.3862620712547525,8.577290096968703,7.415557845492697,9.2505102465622e-13,5.781820295426594
848.3049281282608,0.3756449192741841,8.783433818507174,7.438964756156962,2.391934454015572e-12,6.498801148840996
590.6362528368185,0.4274501593613582,7.465626585402247,7.325083800917351,2.87943943759868e-13,5.661873779334704
603.8571327228377,0.4312677339960179,7.36012881033872,7.909506924567899,9.764479296468534e-14,5.520474395413834
507.9950565561902,0.4762550150278734,7.718315956418391,7.3052170815159405,2.59997823875506e-15,4.82460130745874
545.28347269201,0.44696944546361933,8.45138989195434,8.053312313734985,1.6568297287650276e-15,4.850038317540013
528.6288159594446,0.39007128212177095,7.423766881995119,8.07952944927289,1.8560948705740865e-12,5.831119813300837
655.8312557191493,0.4813213601797784,7.27057608278682,7.789777114008028,2.426731178570384e-15,5.103800611181197
491.1886957607487,0.29619963234833535,6.712288206607058,8.167560246538207,1.3116986804859718e-08,7.8206614314480385
698.1641777059665,0.39622597311000846,9.1696031239834,8.340880542302642,3.0250728426647714e-14,5.520095902086974
627.0744862748462,0.31938491481755377,6.2731949956292805,7.8229588363338065,7.60021657106029e-09,8.060705057860066
360.67890717772286,0.43250338135616523,7.973387873082164,8.030584660293512,1.159234594448612e-14,4.607102735923657
588.3030051487391,0.30779676937907974,9.179853721360349,8.456385286212246,9.510751114551936e-11,6.770863356969878
468.56545449819384,0.41043830706420825,8.089708315143694,8.291963466635218,5.178410598940256e-14,5.118090483598648
618.510676923751,0.3622152576360459,7.6670596492193015,8.34888520778953,9.993013710611019e-12,6.358632258452976
615.0451581319292,0.4459513989482477,6.569392338200659,7.750479738732247,2.1046465090687846e-13,5.662457415617166
452.90498937109083,0.2764975070619055,9.188012290833562,8.49799603193042,1.3694621891049854e-09,7.0254205506512974
625.3123224328189,0.4243620023456582,7.269852312763985,7.883610760214403,2.279771977867083e-13,5.695838419863668
581.4503911325396,0.4635798725091887,5.894614964433611,8.174739267322542,1.0476927669312648e-13,5.484805622484066
543.7080200641948,0.3460765738900007,7.05442685312728,7.33737271655989,4.198915391527703e-10,7.009194158831746
425.95929431507165,0.46831400093452313,9.522991540086897,7.925025390101489,2.141153604261018e-17,4.124474520274534
618.4166495261721,0.48143919167417615,6.515350582008986,7.528843380611594,2.1142938569666862e-14,5.325647815627762
611.8665066440863,0.38687137905287383,8.519980907920386,8.07567958939554,3.561299346952516e-13,5.740809480029875
603.4158808320035,0.45384966990102743,8.411345645928186,8.264925273935166,7.024595762782794e-16,4.860016407880699
694.517694064471,0.43120015382587423,4.122062743612698,7.43080442606171,1.9483623501628535e-10,7.187121031804384
443.79711834374154,0.44999052514829374,7.574704161188664,8.330991076181192,4.150553741019594e-15,4.7264976375919066
533.4542059163807,0.44038419887564495,10.133899983010076,7.963679995136858,9.46741580734178e-17,4.505580364690592
435.9647851813206,0.4856429761367476,9.396300619080854,7.692853384338148,9.5137525764378e-18,4.074097962068993
588.714382202662,0.3795054740011307,8.870816274332407,7.627699841544329,7.390156380638691e-13,5.813196978378365
546.6018401862581,0.3535046967638669,10.716266672769699,8.220377668358093,1.1339641587484613e-13,5.420636395006836
624.0486131379583,0.3372627336871691,5.678140062899885,8.35564246872174,2.486044347415984e-09,7.7098101341603655
666.219658288934,0.3776655439014658,6.74336146358651,7.902716398991577,3.095457729027697e-11,6.6984374794700345
596.8723465756133,0.3727115708345901,9.050475174885225,8.336518218309015,3.0388761285241056e-13,5.683763193967293
481.43493015246656,0.3589288009734363,6.176969736994632,7.528780600685319,4.550540820148715e-10,6.840677685205509
582.2662730140629,0.3624373334994594,8.434800386604469,8.061960696338785,3.6937903199251835e-12,6.084440771768047
665.9089580976524,0.4601673268097664,8.021790641083896,8.026154739550165,1.7064255704418797e-15,5.0763319556320985
