C0,k_base,DOC,pH,Concentration,Critical_Distance
744.2571009974233,0.2327795268486863,7.028994767591482,7.63278833155498,4.1853138461599884e-06,11.116955214143275
733.3095692578929,0.3300127134252123,8.665035927965121,7.451884534838759,1.431281415851494e-10,7.190888279065216
477.7861172015967,0.2773239504816431,8.525826304965896,7.579198406832664,1.0327271107613444e-08,7.696994183892017
635.7842190994594,0.2298127059436138,6.851344290506715,7.413097685727082,6.720508860553693e-06,11.070108492600708
556.51744110782,0.25478177576940503,6.300487362816655,7.366684989092337,1.6249139947415588e-06,10.006576729775304
565.8717958714016,0.3268382965772588,8.730661611467921,7.63229585222936,1.0278918746222768e-10,6.731506288943262
563.9897751042669,0.2991709022579762,7.9666618618898415,7.539347986084792,4.114539683201971e-09,7.694407967876842
574.8608104935172,0.32028123830799704,8.00907992848218,7.618879447050136,5.795500755607615e-10,7.177677915669464
502.10052944222474,0.3667877880411176,8.850735702055907,8.269861211598931,7.203668220554298e-13,5.6031045787158495
582.7129266075452,0.30922033994498527,8.51903727731277,8.060958106421749,3.9600969032374554e-10,7.100853975811553
563.5317994454559,0.32799262925766176,7.558326755129062,7.811894164077038,4.585113909143867e-10,7.086654740584293
459.5627324010306,0.31493419838532183,7.717746421212075,7.570763853216108,1.2124388425383876e-09,7.016851699389128
592.1603200631631,0.28836431780922284,9.835086006614386,7.487108183722944,8.930962328135399e-10,7.338352918367733
644.9953999302876,0.34219473118159627,6.72351060870082,7.430330915028499,1.0321850875536452e-09,7.511700198481712
546.3090222135784,0.3396841951320466,7.201542469085792,7.6821876050473055,3.5299474407880616e-10,6.973166034319603
402.96553705718543,0.37295613094356417,6.517880619434277,7.425065283081861,8.134721366943296e-11,6.175071455282118
762.387802026128,0.30143457112544636,8.014815920486555,7.36323710331366,5.304310848128907e-09,8.266823549067231
605.4711754420413,0.330020492633515,8.164097055622696,8.204660981026958,9.006847416193445e-11,6.800483974756447
564.0584634284805,0.23459906118879595,7.82923170377123,8.478976346895893,4.7664862227643783e-07,9.444912723568525
821.636363360758,0.28093037186488373,5.943225766548167,8.238005883160021,2.0632497871226962e-07,9.777229972903465
675.0698638574652,0.26729885274562154,7.5721703529668805,7.690879703700531,1.0628749690878655e-07,9.139786894722244
438.5684770452153,0.3337836334829495,8.804492838289676,7.878457068193439,2.6503596404124517e-11,6.069458256460048
603.2007609692431,0.33964436094022804,10.658136469762605,7.702585119867058,1.344862615457778e-12,5.948201896851761
628.4837084940569,0.31305315247447746,9.614298915928204,7.4545100164005555,1.3401112431248832e-10,6.948331783037862
633.0905616209686,0.31308024258727646,5.5889928618390154,8.24290422490657,2.17707089911113e-08,8.429414714862924
622.3171582133792,0.4016495258010422,8.399830314598358,8.293838302924229,8.127371944361783e-14,5.529395809407896
734.5392659718477,0.3789514665532834,6.950639756038888,8.055707427316293,1.6624631753007716e-11,6.70045172840889
580.0395380646584,0.3083738506589139,7.341856026794323,7.966197507800797,2.8365791248727973e-09,7.630105974030867
499.83666694547173,0.31128971578431114,10.266644169693148,8.475023473106926,1.0388057291619304e-11,6.071356313366188
601.854799061254,0.3300005850020238,7.800126276099085,8.065089119305927,1.9752329147154907e-10,6.97726247354889
665.1850337486895,0.34795909991479773,9.230087891024128,7.578651186433987,8.568073830307342e-12,6.427315883817261
550.1185987253377,0.30434674202029827,8.203487613310239,8.046640138176514,9.479473177935214e-10,7.238512821055013
601.9972656431788,0.2402817813556695,9.379294785713812,8.016822812743717,8.066225285191295e-08,8.822958580895017
631.5641516168679,0.3146421506043053,8.834847073468115,7.370854907673687,4.163524677927607e-10,7.236668967308174
460.5169259738947,0.3237263874339628,10.178730812654344,7.521565403219855,1.3801620471167804e-11,6.011170474809321
552.0346067588888,0.34044644705186544,9.055336677118163,7.392854521229141,2.4765212486421153e-11,6.38494134067686
646.0917123717022,0.31345357882069824,8.558737809495168,7.795862524202888,4.053158373220193e-10,7.264362161976595
519.0033768762173,0.3465991200678681,9.245133568619613,8.483686310098278,1.747842240163354e-12,5.796248801900412
559.102274046957,0.40474763273899816,10.550215253501305,8.118726140312273,1.056380252793268e-15,4.8242397476113945
538.546418733639,0.3564388842574244,6.8548764759581795,7.3724138751233,2.409046891275659e-10,6.857821744338274
538.3307498108726,0.3050712247466098,6.926583287716143,7.500539385351611,1.1262958317568743e-08,7.929393090399823
777.9404405962404,0.28789673042305564,8.243846179461665,7.9042195911338435,6.539614352893893e-09,8.367737596523611
665.3956606350489,0.3192028249104902,10.413987243862831,7.586338450064158,1.956549678682663e-11,6.598092268293002
664.9279429805782,0.3311877827254672,8.140601913219006,7.387765843288271,2.910582304293404e-10,7.22298626047045
572.8590526621708,0.3334330840767964,8.050430825948068,7.706987650843471,1.5390073906099943e-10,6.843718435300916
575.1367127350856,0.2714190463270277,7.9365594161778,7.305816835614813,6.081152626827375e-08,8.632626708398478
489.5712449167912,0.3602113162618207,9.733429882548114,7.508475025326381,9.629932980414037e-13,5.6180054360823295
523.9901187428073,0.34154263980783595,8.140268278756997,8.352803357183957,2.3114225792528757e-11,6.29667059860267
615.1337783472698,0.4026293138203645,9.26737689660716,7.543917659022985,5.1531609162682736e-14,5.447391995954687
517.6673549302836,0.41576206060020454,7.165967539457256,8.009848315120493,3.8642844961746266e-13,5.541833510803039
602.7657322237293,0.2607356589331079,6.676565190827601,8.443392990001765,2.3166190736150705e-07,9.254740584631804
487.37004995716325,0.3872488795503639,8.819756315721916,7.692936664238495,2.9933746803980543e-13,5.42487881935901
470.1658086384083,0.3172969646260465,7.988396946915101,8.151865868535713,3.0921812707198524e-10,6.71000825370812
585.1771115889786,0.36201276015376205,9.39752939687213,8.030194853223259,7.393392593263932e-13,5.805508561030446
558.1749114735873,0.31539313152984794,6.289421668973008,8.00900113310625,7.2109740562267865e-09,7.849108819557675
694.6084289170245,0.41763135655593164,6.937872482919017,8.16931356277244,5.383347979692761e-13,5.970322461247742
594.1689028637143,0.3074425639806926,7.909277184446127,7.696757732600518,1.9022646044638874e-09,7.553449141311597
458.46531116460187,0.2284630578602489,8.881659505407033,8.111936067959066,2.967470836536981e-07,8.83607638041175
519.0839384816604,0.33206147245395784,10.19025963164979,8.129730311905956,2.6389441853748277e-12,5.869013929750832
644.271263767007,0.35339925442669295,10.117124777918917,7.364649110620163,1.5868764257865364e-12,6.063727118188662
426.38699078287164,0.317694360207631,10.12401230712275,7.9784547666774905,1.2583089357949068e-11,5.884610075610241
569.7846128251406,0.38141541071042273,6.7167198859344595,7.439938170203429,4.048354413409129e-11,6.534179109456604
476.18629435488754,0.27569948366600777,6.078114670545319,8.469446836654278,1.1665749449130106e-07,8.533833957554386
746.3977140975189,0.34850232449281593,6.936800894587045,8.258774425692634,1.6164854430482595e-10,7.246865306518127
539.6631273042769,0.3589828732819541,8.52507307075312,7.349040122478511,1.1946555737871952e-11,6.205460039994497
600.3206334231297,0.2769007498081641,8.300220234063797,8.074899673644188,1.0087836627796142e-08,8.078996710507283
634.2083293789652,0.2754551838544418,9.867424825167149,7.577460171936949,2.771071340395009e-09,7.7679138915392825
630.7451413425825,0.305507274112663,6.843164377807702,8.128687793504302,6.757014697204529e-09,8.032869201085433
434.82921415082393,0.3803774082143947,8.694868296023836,7.69618198025077,6.2141345003738e-13,5.392047476394556
701.1859918551323,0.3513028546888495,7.8078689383140345,7.702042758316864,6.059016090348505e-11,6.9216376461820115
622.3078985111159,0.3647447986410383,8.196325878091182,7.993417737586732,5.46937389803185e-12,6.248471666541243
601.803672285903,0.2774124250335048,5.998049734090669,7.570264030200568,3.719056541484827e-07,9.458269975187806
484.23847998321435,0.3056942032125631,9.242445300159678,8.406383980245618,9.360715093346227e-11,6.479727714701971
502.02844061678263,0.30362830057801937,9.71168504608447,8.43329325841948,5.592599617141898e-11,6.420470580270425
472.05952750571055,0.3362678318203919,9.756179832614517,8.479186487830894,1.832753428142663e-12,5.678240413131014
681.6254023653557,0.3557026383975805,8.997630640374672,7.3936133309228,8.491716194357633e-12,6.458746348759741
745.7314768790814,0.25505369423497226,8.931814898477901,7.870355313457637,5.097657955507679e-08,9.026649006435429
474.2620090028123,0.3275753397740472,7.84858000465151,8.46068847745353,1.0112488448415853e-10,6.465831858216701
482.0845352796042,0.2747587928927586,8.05291544469616,8.401901638366565,9.220710467966576e-09,7.676999485380048
703.1349311645023,0.3637324694633827,9.242735071413538,8.26384402277746,6.696072155563382e-13,6.023519896279541
520.8070682055591,0.34128737453215624,6.3157491428070545,7.554013947663945,1.4833037885274996e-09,7.272349031237692
573.904608854982,0.262297990023422,6.5075092672385555,7.5583735866030475,6.016939784565072e-07,9.585278171722202
558.0578961397421,0.3665527874094243,8.412762276156391,7.916898124567855,3.206691717561826e-12,6.001327588969126
687.4352056573215,0.26210585867016006,10.072317348455043,8.199874199818563,3.818216051890841e-09,7.995317207540496
687.8862660199186,0.2797917805374978,8.434258318971057,7.887789267360613,9.337897758838572e-09,8.282165395763617
641.9101775293008,0.3677110204058211,10.250838147701907,8.207660400884988,7.424171549564582e-14,5.55332578255562
663.4720570468905,0.36428461613917934,6.523014888324061,7.986088777643827,1.1994728295885666e-10,7.001568049052851
525.194993823021,0.3459781931685471,11.361206464121555,8.142228836451133,8.996303672283181e-14,5.337012254244275
716.635850211638,0.33223483621369937,7.935307384756525,7.5311634793988205,3.265213370917092e-10,7.364942196612676
530.284437535116,0.34195901485258173,7.5368592505798215,8.194658151923944,7.911404641810062e-11,6.576675524481213
626.7964215183233,0.30803685515461043,8.007067179122298,8.307873303904389,7.360736754194846e-10,7.37497795564513
544.6777519295331,0.3152172420518423,8.37036301196615,8.262774656135761,2.0384022944146835e-10,6.8348502410047764
509.71398151539444,0.334451414459015,6.975458009895871,7.986675777761528,4.86824663850038e-10,6.946366234816646
560.661451798065,0.38437287335781023,9.757829567480908,8.413243863197096,2.1328159712911986e-14,5.211024770058539
458.8135674403503,0.27125100417948944,7.579016618908092,8.25619862052547,2.7042540602540323e-08,7.938783228539352
559.8604996482812,0.30471253773448476,5.883217660643934,7.499658841171938,5.4849173581561e-08,8.545652693780966
737.0557368487139,0.3280250448889248,7.330076859041419,7.796208996160358,8.769044188225778e-10,7.673556355425148
469.8287615494344,0.3084563880304857,8.10524878855929,8.227783372514482,5.102742693552497e-10,6.830886539263701
512.3806128343605,0.3654184556060547,7.391828369014552,7.4480059582247495,3.970682551579738e-11,6.377091538713383
499.13520718134487,0.3714919386580857,8.967296754094153,7.447412398799253,1.4541019077533763e-12,5.712832760574368
690.1232199122851,0.338890112835719,9.730916997768347,7.777890928980107,6.6850858656731405e-12,6.427584295302751
745.7307301913888,0.3324728142666256,10.071518491607906,7.411269043674138,1.3487765209053299e-11,6.676865832272585
654.5897721923809,0.4392806123089724,9.620990857266973,7.879310527117713,4.60414770280252e-16,4.898805586393315
635.577785111146,0.3489755828232852,8.155060386433593,7.910045103817395,2.7518483049893533e-11,6.606564030817999
449.3681137851779,0.3118029661315391,8.706979399888336,7.93835236890215,2.1508670138484504e-10,6.555102422631757
484.27873894503097,0.2931099881679115,7.646290292630063,7.7145417105435214,7.551026659990124e-09,7.623092786762717
499.6230338613665,0.2335199588164,7.495564900133693,8.37036135980095,7.657538051769563e-07,9.423143180817343
663.7438894887101,0.33360038593113034,7.848612191470855,8.491852621597182,7.900577559373213e-11,6.903926250564053
656.9237671733789,0.41720846958761004,8.917934468570495,8.289683030699715,7.19514657976352e-15,5.247755272922482
559.6783873495807,0.28430435071493015,10.298661830764647,8.440710365122323,1.792320476981884e-10,6.845047451210029
519.3782132371352,0.3359234264252004,7.670598262102537,7.376299513994633,3.246242696344582e-10,6.874971742935059
644.5706509612137,0.37363206290802253,5.98153156274671,8.088417770160811,1.2717507634962698e-10,6.973090773426988
481.77634380969744,0.25118974029387425,8.771314554364528,7.539070062095029,8.192004700036802e-08,8.42124216027755
650.8336361619556,0.2772962107991211,9.676412323478958,8.340529889908543,1.1460844070468073e-09,7.55489708119258
433.76387523517917,0.2073412199268156,7.861047717997127,8.128688420558422,5.522663266832931e-06,10.131764678798893
598.0545847787553,0.3478540186464465,8.799426778815953,7.907082124094919,9.668304333921366e-12,6.305797536113267
508.38261069133546,0.306617604062132,8.552138862022868,7.957292808877748,4.78946921160253e-10,6.938207248490358
649.1692729399949,0.3472556264561927,8.625402172694269,8.16023196546665,1.0054745391839441e-11,6.4262604774267285
541.8242353204844,0.3311690104731992,8.51146959735796,7.371909637397823,1.356996241560251e-10,6.731189046498335
680.7715509742703,0.3354254075862544,9.425845309234935,7.7790167469853,1.500284371393353e-11,6.573909128661164
676.4145007659442,0.33057747968077444,7.907944964137512,7.997475580052713,1.9510014818586155e-10,7.148296652704408
724.0761076580754,0.3643079097717209,8.532584339975996,8.076189184403129,3.185422903032107e-12,6.346751829673443
459.37287372308924,0.2670425887813619,6.656666854615596,7.705718776560299,2.356722127677336e-07,8.744692486182403
661.0659238855122,0.28613022071339494,7.710308222672562,7.8338601619972295,1.4828539758330152e-08,8.370709767000026
572.274927830337,0.30207373201010945,8.189228523245182,7.948135196613307,1.4023407653620133e-09,7.407695667487253
593.4961690202576,0.3196254144982923,9.953842966950775,7.627400661911632,3.1862079929152497e-11,6.540966882298514
659.3365084166055,0.344119588481244,6.706498742415091,7.430861475448666,9.305175807912789e-10,7.517397095904325
530.1272323121965,0.33988464946896074,7.707838754990192,8.16658701303225,7.403004218998587e-11,6.561482984563866
640.6263362095023,0.31442756895873625,8.553983482589807,8.34220343618312,1.7284374944513076e-10,7.037891528030198
537.13950958723,0.3206466597087387,8.374844993110974,7.72536484632356,2.5893459905144565e-10,6.87129476912198
684.0911063037961,0.35625917815745556,7.717308163193798,8.343431349934482,1.7192760825232923e-11,6.609257612736341
671.4437256482615,0.31355279924217677,8.737272647486346,7.634628787489152,3.9669016699433e-10,7.3172286338236585
559.273659987895,0.44482899685548755,8.94605517655127,7.432540568714337,2.367313776623625e-15,4.9218948645445
615.9428247164009,0.3479602065290927,7.30212287818367,8.350017003216827,6.51039376221727e-11,6.751398465887992
499.50345220830525,0.2793403579358902,6.725943597428257,7.8948734026372245,7.0936847042974e-08,8.434038546781746
547.6245862523837,0.3413071844882126,7.7637657006962675,7.611714762061249,1.3580865492172876e-10,6.747249026227475
570.8643540253731,0.30218056441922764,7.68797085444742,7.58991159867133,4.521210975763759e-09,7.742831068887515
495.2641856566824,0.27554090529771685,8.112888600966944,8.385342982535173,8.301131652933655e-09,7.690500310451729
497.4452754302531,0.28804889473429035,8.111042024907203,8.454352283217442,2.47891788822092e-09,7.340505567149978
708.9351704371281,0.33279666942708025,7.56235209812415,7.741206233734374,4.19693863060829e-10,7.414247544965108
656.0912635569923,0.35185855536229943,6.350868507017454,8.482439989311649,2.1628360535078828e-10,7.128449838525405
763.8444552079454,0.3281058842007176,9.134453422893385,7.902947404323004,4.4198050719870205e-11,6.970969735805909
611.8169491823501,0.31120425886494046,6.743396162334198,8.044406463061307,5.29562271043803e-09,7.905820006266905
460.88477984703485,0.35925920175351933,8.922921075551017,7.788987857608622,2.559785470571169e-12,5.703688238799158
655.4079326144087,0.2630423756188015,8.529955754328196,7.473684878062462,5.610749253958685e-08,8.8357924781794
499.967094670179,0.3157141742667174,6.96453949771116,7.487256645197038,4.257885961119081e-09,7.504755369368413
552.9241729154778,0.2931646992240809,8.384730565118877,7.45650720544167,4.16217183119751e-09,7.665135763813151
563.7366185868276,0.3024899105358209,5.932927871665761,7.876072222900662,4.000975646690939e-08,8.442530730427617
681.6716702125931,0.28228755929847094,8.736818480110813,7.519567957822172,7.673675109708952e-09,8.202662293005492
762.7553312573781,0.18684298677423827,6.990787518538129,8.17562588613809,0.00012555350565640274,13.598757368560252
521.4191998720216,0.4237433266145101,8.162233663496464,7.497289190464815,6.355115158390955e-14,5.277597739182722
678.2615682966303,0.34177472407545073,9.306158163763373,7.526195135625054,1.4739991107878417e-11,6.565116898118073
662.3399039124852,0.2890892430217498,6.067182395214395,7.638540674057054,1.4171609937457415e-07,9.222941156013515
466.0881390677216,0.3383350789026178,9.195308554148783,8.312031853484651,4.980400891307887e-12,5.837154702546851
553.4191859227639,0.26039216673392473,6.636996949135009,7.458311969780472,6.333333175154872e-07,9.537787931995203
